Tweet ID: 1 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'l’actu', '–', 'médecins', 'travail', 'vent', 'debout', 'contre', 'projet', 'loi', 'el', 'khomri']
Tweet ID: 808 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'inscriptions', 'lancées', 'pr', 'organisé', '31', 'mars', '3', 'avril', '&', 'gt']
Tweet ID: 809 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'inscriptions', 'lancées', 'pr', 'organisé', '31', 'mars', '3', 'avril', '&', 'gt']
Tweet ID: 810 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'inscriptions', 'lancées', 'pr', 'organisé', '31', 'mars', '3', 'avril', '&', 'gt']
Tweet ID: 811 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'solitude', 'quelque', 'fois', 'préférable', 'être', 'entourer', 'faux', 'cue']
Tweet ID: 812 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'si', 'veux', 'vraiment', 'sortir', 'vie', 'ne', 'pense', 'pas', 'revenir']
Tweet ID: 813 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'ras-le-bol', 'riverains', 'camp', 'quai', 'bordeaux']
Tweet ID: 815 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'voiture', '2', 'histoire', 'euro', 'travers', 'maillots', 'légendes', 'compétition']
Tweet ID: 816 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'fait', 'voir', 'toutes', 'couleurs', 'garçon']
Tweet ID: 817 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'trop', 'gens', 'baissent', 'estime', 'moment']
Tweet ID: 818 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['need', 'nouvelle', 'paire', 'basket', 'jean', 'couleur', 'jean']
Tweet ID: 819 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'jviens', 'rentrer', 'dure', 'faire', 'trahir', 'propre', 'famille']
Tweet ID: 820 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['but', 'mayoral', 'soir', 'annonce']
Tweet ID: 821 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'sourit', 'tous', 'photos', 'familles', 'si', 'soulevait', 'tapis', 'déballait', 'toutes', 'merdes']
Tweet ID: 822 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'mdrr', 'père', 'a', 'pris', 'téléphone', 'a', 'envoyé', 'jtm', 'bb', 'toutes', 'meufs', 'répertoire', 'a', '55', 'ans', 'i', 'cherche…']
Tweet ID: 823 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'ne', 'manquez', 'pas', 'journées', 'nationales', 'economie', 'numérique', 'dés', 'demain', 'tweet', 'live', 'hashtag']
Tweet ID: 824 | Score: -0.70 | Label: négatif | Mots Sentiment: 1 | Tokens: ['journée', 'merde']
Tweet ID: 825 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'rachète', 'l’app', 'montage', 'vidéo', 'replay', 'française', 'stupeflix']
Tweet ID: 826 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'remake', 'film', 'verneuil', 'vache', 'prisonnier', 'sarko', 'ds', 'premier', 'rôle']
Tweet ID: 827 | Score: -0.70 | Label: négatif | Mots Sentiment: 1 | Tokens: ['soirée', 'merde', 'rien', 'adapte']
Tweet ID: 828 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['papouilles', 'charlotte', 'méca', 'matin', 'ptdrr']
Tweet ID: 830 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'mdrr', 'père', 'a', 'pris', 'téléphone', 'a', 'envoyé', 'jtm', 'bb', 'toutes', 'meufs', 'répertoire', 'a', '55', 'ans', 'i', 'cherche…']
Tweet ID: 831 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['bonsoir', 'désolés', 'fait', 'si', 'besoin', 'relation', 'client', 'orange', 'présente', 'twitter']
Tweet ID: 832 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'ravis', 'présenter', 'nouvelle', 'comédie', 'peau', 'vache', 'barillet', 'gredy', 'msc', 'michel', 'fau', 'https', '…']
Tweet ID: 833 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'reportage', 'spécial', 'soir', 'jt', 'tv', 'libertés', '19h', '&', 'amp', 'élus', 'https…']
Tweet ID: 834 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'ligue1', 'j6', 'satellite', 'vs', 'horoya', 'ac', 'stade', 'mission', '–', 'guinée', 'sport', 'via']
Tweet ID: 835 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'ailleurs', 'pensais', 'pris', 'vacances', 'united', 'oscar', 'dicaprio', 'a', 'rendu', 's…']
Tweet ID: 837 | Score: 0.00 | Label: neutre | Mots Sentiment: 2 | Tokens: ['RT', 'filles', 'commentent', 'photos', 'beyoncé', 'genre', 'parfaite', 'croyez', 'va', 'répondre', 'non', '…']
Tweet ID: 838 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'dites', 'quelle', 'utilité', 'relayer', 'insultes', 'humoristes', 'twitter', '-jfc']
Tweet ID: 839 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'vie', 'persiste', 'sein', 'destruction']
Tweet ID: 840 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['plus', 'belle', 'action', 'carrière']
Tweet ID: 841 | Score: 0.60 | Label: positif | Mots Sentiment: 1 | Tokens: ['boules', 'bon', 'jolie', 'fille', 'ya', 'plein', 'vilains', 'pas', 'beau', 'hellfest', 'déconseille', 'aller', 'si', 'ça', '&', 'gt']
Tweet ID: 842 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'photo', 'jour', 'thomas', 'diethart', 'poste', 'photo', 'défiguré', 'après', 'chute']
Tweet ID: 843 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['mec', 'bande', 'ennemi', 'france', '1940', 'joue', 'résistant', '2016', 'non', 'rêve', 'quel', 'clown']
Tweet ID: 844 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'a', 'prix', 'jespere', 'kil', 'peux', 'porter', 'lpoid', 'pechés']
Tweet ID: 845 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'quand', 'réveil', 'matin', 'retard', 'cours', 'pas', 'temps', 'habiller']
Tweet ID: 846 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'photo', 'sidi', 'mohamed', 'alias', '3-3', 'homme', 'défit', 'iyad', 'ag', 'ghaly', 'aqmi']
Tweet ID: 847 | Score: 0.50 | Label: positif | Mots Sentiment: 2 | Tokens: ['RT', 'ça', 'doit', 'être', 'cool', 'être', 'coup', 'coeur']
Tweet ID: 848 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'quand', 'pluie', 'tombera', 'débordera', 'scenario', 'catastrophe', 'crue', 'centenale']
Tweet ID: 849 | Score: 0.50 | Label: positif | Mots Sentiment: 1 | Tokens: ['page', 'livre', 'maths', 'déchirée', 'sympa']
Tweet ID: 850 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'quand', 'essaye', 'sauver', 'trimestre']
Tweet ID: 851 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['connaît', 'pistonné', 'julliard', 'travail', 'vit', 'dos', 'contribuable', 'depuis', 'années', 'syndicalisme']
Tweet ID: 852 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'nombreuses', 'start-ups', 'françaises', 'su', 'très', 'efficacement', 'développer', 'international']
Tweet ID: 854 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['préfère', 'cette', 'longueur', 'pp']
Tweet ID: 855 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['al', 'aire']
Tweet ID: 856 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['lancement', 'content', 'être', 'membre', 'mois', 'fédération', 'jeunesse']
Tweet ID: 857 | Score: -0.70 | Label: négatif | Mots Sentiment: 1 | Tokens: ['wouah', 'marre', 'cette', 'ambiance', 'merde', 'maison', 'ça', 'père', 'tout', 'monde', 'accepter', 'jsuis']
Tweet ID: 859 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['gens', 'école', 'commerce', 'grav', 'trixma', 'associations', 'bizarr']
Tweet ID: 860 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'toponymie', 'montréal', 'veut', 'davantage', 'noms', 'femmes', '-']
Tweet ID: 861 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['talents', 'fière', '2', '1ers']
Tweet ID: 862 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['espère', 'peu', 'chance', 'renée', 'viendra', 'voir']
Tweet ID: 863 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'ceux', 'poseraient', 'encore', 'questionsil', 'préchauffage', 'avant', 'monter', 'ring']
Tweet ID: 864 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['ça', 'dit', 'ami', 'ça', 'laisse', 'pas', 'copier', 'ds', 'maths']
Tweet ID: 866 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', '3ans', 'déjà', 'grande', 'supportrice', 'ol', 'léna', 'a', 'enfin', 'rencontré', 'joueur', 'préféré']
Tweet ID: 867 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['viens', 'rentrer']
Tweet ID: 868 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['trop', 'bonne', 'humeur']
Tweet ID: 869 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['neveu', '9ans', 'dit', 'esi', 'pas', 'dit', 'tata', 'coup', 'dit', 'quoi', 'dit', 'bh', 'oui']
Tweet ID: 871 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'grosse', 'bite', 'chatte', 'smic', 'coup', 'pied', 'retourne', 'groin']
Tweet ID: 872 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'mdrr', 'père', 'a', 'pris', 'téléphone', 'a', 'envoyé', 'jtm', 'bb', 'toutes', 'meufs', 'répertoire', 'a', '55', 'ans', 'i', 'cherche…']
Tweet ID: 873 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'comment', 'est-ce', 'possible', 'avoir', 'soleil', 'vent', 'pluie', 'grêle', 'journée']
Tweet ID: 874 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['sultan', '-', 'fier']
Tweet ID: 875 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['migrants', 'agriculture', 'brexit', 'diabolique', 'l’europe', 'éclate', 'persévère']
Tweet ID: 876 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['premier', 'raconte', 'épisodes', 'ga', 'soir', 'bloque']
Tweet ID: 877 | Score: 0.30 | Label: positif | Mots Sentiment: 1 | Tokens: ['fin', 'dsmaine', 'envie', 'viande', 'estomac', 'laisse', 'tranquille', 'sfait', 'percevoir', 'donc', 'jreprends', 'cotes', 'porc', 'smain', 'après']
Tweet ID: 878 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['4', 'médocs', 'prendre', 'chaque', 'jour', 'mettre', 'crème', 'hanche', 'matin', 'midi', 'soir']
Tweet ID: 879 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'quand', 'a', 'échoué', 'contre', 'chômage', 'pendant', '10', 'ans', 'ne', 'donne', 'pas', 'leçons', 'irresponsable', 'irresp…']
Tweet ID: 880 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['7', 'pas', '3', 'espèce', 'sombre', 'perdant']
Tweet ID: 881 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'jreste', 'pas', 'squad', 'dit', 'sushis', 'cest', 'meilleurs', 'kebab', 'bande', 'grosses', 'malade']
Tweet ID: 882 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['video', 'mec', 'caresse', 'mains', 'escalator', 'espère', 'va', 'etre', 'retirer', 'youtube', 'gens', 'rendent', 'fou']
Tweet ID: 883 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['bah', 'justement', 'espionnage', 'ça', 'commanditaire', 'masqué']
Tweet ID: 884 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['euh', 'sors', 'tweets', 'contexte', 'tous', 'jours']
Tweet ID: 885 | Score: 0.60 | Label: positif | Mots Sentiment: 2 | Tokens: ['RT', 'veux', 'juste', 'protéger', 'mere', 'tout', 'protéger', 'sourire']
Tweet ID: 886 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'treemap', 'extrême', 'coms', 'tous', 'niveaux', 'budget', 'g0v', 'taïwan', 'fixe', 'barre', 'très', 'haut']
Tweet ID: 887 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['vidéo', 'joël', 'peux', 'plus']
Tweet ID: 888 | Score: 0.65 | Label: positif | Mots Sentiment: 1 | Tokens: ['aime', 'vidéo', '-', 'bigflo', '&', 'amp', 'oli', '-', 'hui', 'parodie']
Tweet ID: 889 | Score: -0.60 | Label: négatif | Mots Sentiment: 1 | Tokens: ['non', 'bon', 'plus', 'personne', 'répond', 'cause', 'contre', 'succès', 'calcule', 'plus', 'dès', 'maintenant']
Tweet ID: 890 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['google', 'a', 'enregistrements', 'recherche', 'vocal', 'depuis', '2013', 'maintenant']
Tweet ID: 891 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['frère', 'sylvester', 'stallone', 'très', 'énervé', 'après', 'cérémonie', 'oscars', '-', '01', '03', '2016', '-', 'ladepeche', 'fr']
Tweet ID: 892 | Score: 0.50 | Label: positif | Mots Sentiment: 2 | Tokens: ['RT', 'sites', 'streaming', 'abusé', 'bouges', 'a', 'peine', 'souris', 'ya', '30', 'fenêtre', 'pub', 'ki', 'ouvrent', 'demandant', 'si', 'vx', 'rencontre…']
Tweet ID: 894 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['impression', 'perdre', 'gens', 'petit', 'peu', 'plus', 'chaque', 'jour', 'pensais', 'juste', 'pas', 'ferais', 'partie', 'personnes', 'là']
Tweet ID: 895 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'sûr', 'réussir', 'quand', 'ne', 'montre', 'pas', 'faiblesses']
Tweet ID: 896 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'comment', 'est-ce', 'possible', 'avoir', 'soleil', 'vent', 'pluie', 'grêle', 'journée']
Tweet ID: 897 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['a', 'marre', 'manège']
Tweet ID: 898 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'admets', 'tombée', 'amoureuse', 'alors', 'disais', 'cela', 'n’arriverait', 'jamais']
Tweet ID: 899 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'pas', 'contour', 'pas', 'tissages']
Tweet ID: 900 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'fait', 'peu', 'connu', 'sait', 'rendre', 'discret', 'lors', 'situations', 'tendues', 'peut', 'ainsi', 'échapper', 'tranq…']
Tweet ID: 901 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'fawzia', 'zouari', 'est-ce', 'fait', 'critiquer', 'islam', 'vaut', 'accusation', 'islamophobie', 'https', '…']
Tweet ID: 902 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'dépistage', 'avant-match', 'attention', 'lancer', 'coup', 'poing', 'canadiensmtl', 'dépistage', 'avant-match', 'attention', 'au…']
Tweet ID: 903 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['ne', 'dort', 'pas', 'copines', 'asso', 'parents', 'élèves', 'arrivent', 'ds', '15min', 'pr', 'reunion', 'sens', 'mal']
Tweet ID: 904 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['vie', 'gogo', 'gagner', 'billeyyyy']
Tweet ID: 905 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'ceux', 'poseraient', 'encore', 'questionsil', 'préchauffage', 'avant', 'monter', 'ring']
Tweet ID: 906 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['rien', 'mieux', 'santé', 'planète', 'déplacer', 'ville', 'vélo', 'guide', 'mise', 'route', 'après', 'hiver']
Tweet ID: 907 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['mr', 'lidl', 'ne', 'plus', 'complice', 'massacre', 'palestinien', 'arreter', 'commercialiser', 'cet', 'état', 'sionniste']
Tweet ID: 908 | Score: 0.50 | Label: positif | Mots Sentiment: 1 | Tokens: ['bien', 'besoin', 'petit', 'boost', 'popularité']
Tweet ID: 909 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'twitter', 'trouvé', 'iphone', 'sylvie', 'a', 'voyagé', 'hier', 'toulouse', 'paris', 'veux', 'rendre', 'si', 'connais', 'd…']
Tweet ID: 910 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['temps-mort', 'usom', 'après', '13', 'min', 'jeu', '18', '-', '32']
Tweet ID: 911 | Score: 0.50 | Label: positif | Mots Sentiment: 2 | Tokens: ['gens', 'réseaux', 'sociaux', 'passe', 'pr', 'gens', 'bien', 'alors', 'vrai', 'gros', 'fdp', 'faut', 'arrêtez', 'donnez', 'genre', 'moment']
Tweet ID: 912 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'mahrez', 'ne', 'connaissais', 'pas', 'leicester', 'croyais', 'club', 'rugby']
Tweet ID: 913 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['eh', 'haïtiens', 'respectent', 'r', 'président', 'ancien', 'chanteur', 'zouk', 'wsh', 'comment']
Tweet ID: 914 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['go', 'follow', 'photo', 'femme', 'sexy']
Tweet ID: 915 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['lorsque', 'embrouilles', 'femme', 'pense', 'tout', 'vécu', 'ça', 'bête', 'tout', 'abandonner', 'jour', 'lendemain']
Tweet ID: 916 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['marre', 'hyung', 'aiment', 'pas', 'là']
Tweet ID: 917 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'seul', 'vrais', 'connaissent', 'tout', 'dialogue', 'boys', 'début', 'bse', 'mdrrrrrr']
Tweet ID: 918 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'nounou', 'a', 'décapité', 'fillette', '4', 'ans', 'moscou', 'a', 'crié', 'conclusion', 'déséquilibrée']
Tweet ID: 920 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['pas', 'personnalité', 'pas', 'personnalité']
Tweet ID: 921 | Score: 0.65 | Label: positif | Mots Sentiment: 3 | Tokens: ['cque', 'aime', 'plus', 'chez', 'sourire', 'donne', 'envie', 'sourire']
Tweet ID: 922 | Score: 0.50 | Label: positif | Mots Sentiment: 1 | Tokens: ['contente', 'avoir', 'repris', 'tw', 'fin', 'saison', 'cool', 'moment']
Tweet ID: 923 | Score: 1.56 | Label: positif | Mots Sentiment: 2 | Tokens: ['aime', 'trop', 'voix', 'jesy', 'little', 'ouf']
Tweet ID: 924 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['itw', 'fondation', 'entreprendre', 'partenariat', 'faveur', 'entreprises', 'croissance']
Tweet ID: 925 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['violées', 'agressées', 'abusées', 'chemin', 'croix', 'victimes', 'commissariat', 'via']
Tweet ID: 926 | Score: 0.70 | Label: positif | Mots Sentiment: 2 | Tokens: ['RT', 'moment', 'plus', 'triste', 'toute', 'vie', 'wlh']
Tweet ID: 927 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'mdrr', 'père', 'a', 'pris', 'téléphone', 'a', 'envoyé', 'jtm', 'bb', 'toutes', 'meufs', 'répertoire', 'a', '55', 'ans', 'i', 'cherche…']
Tweet ID: 928 | Score: 0.60 | Label: positif | Mots Sentiment: 2 | Tokens: ['RT', 'sous-estimons', 'souvent', 'pouvoir', 'd’un', 'sourire', 'd’un', 'mot', 'gentil', 'd’un', 'compliment', 'sincère', 'tous', 'pouvoir', 'de…']
Tweet ID: 929 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', '&', 'gt', 'toute', 'pp', 'twitter']
Tweet ID: 930 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['va', 'sortir', 'plus', 'proche', 'maison']
Tweet ID: 931 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'hâte', 'revoir']
Tweet ID: 932 | Score: 0.50 | Label: positif | Mots Sentiment: 2 | Tokens: ['RT', 'seule', 'être', 'morte', 'rire', 'limite', 'allonge', 'terre', 'tellement', 'ris', 'quand', 'qlq', 'annonce', 'a', 'rompu', '…']
Tweet ID: 933 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['scans', 'one', 'piece', 'sortent', 'quel', 'jour']
Tweet ID: 934 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['voor', 'labradoodle', 'met', 'passie', 'renault', 'mégane', 'estate']
Tweet ID: 935 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['ubs', 'france', 'mise', 'examen', 'subornation', 'témoin']
Tweet ID: 936 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['lannion', 'pas', 'grève', 'chauffeurs', 'bus']
Tweet ID: 939 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'toute', 'façon', 'vrais', 'ceux', 'vécu', 'chute', 'megaupload']
Tweet ID: 940 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['hehe', 'p', 'ecoute', 'tt', 'episode', 'dexter', 'ne', 'mont', 'ps', 'servi', 'a', 'rien']
Tweet ID: 941 | Score: 0.60 | Label: positif | Mots Sentiment: 2 | Tokens: ['RT', 'fou', 'cause', 'sourire']
Tweet ID: 942 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'sncf', 'va', 'indemniser', 'voyageurs', 'privés', 'trains', 'nord-pas-de-calais-picardie']
Tweet ID: 943 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'non', 'ça', 'ne', 'pas', 'cette', 'année', 'dsl', 'emploi', 'tps', 'ne', 'permet', 'pas', 'faire', 'tournée', 'cette', 'année', 'malheur…']
Tweet ID: 944 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['type-là', 'faut', 'avoir', 'constamment', 'vogalène', 'portée', 'main']
Tweet ID: 945 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'salle', '323', '8h01', 'là', 'prof', 'dit', 'aller', 'chercher', 'billet', 'retard']
Tweet ID: 946 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['cette', 'année', 'encore', 'fais', 'partie', 'jury', 'quais', 'polar', 'section', 'nouvelles', 'cette', 'année', 'encore', 'yeux', 'saignent']
Tweet ID: 947 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['snap', 'parlaient', 'neige', 'wsh']
Tweet ID: 948 | Score: 0.90 | Label: positif | Mots Sentiment: 2 | Tokens: ['RT', 'plus', 'gros', 'coup', 'pute']
Tweet ID: 949 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['insoumission', 'refuser', 'soumettre', 'ceux', 'dont', 'a', 'pas', 'pu', 'délibérer', 'fait', 'soumettre', 'non']
Tweet ID: 950 | Score: 0.50 | Label: positif | Mots Sentiment: 1 | Tokens: ['oh', 'non', 'creme', 'solaire', 'a', 'pas', 'suffit', 'gros', 'coups', 'soleil', 'marques', 'blanches', 'bien', 'dégueus', 'ski']
Tweet ID: 951 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['turquie', 'journaliste', 'can', 'dündar', 'veut', 'faire', 'propre', 'procès', 'celui', 'crimes', 'l’etat']
Tweet ID: 952 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['speed', 'art', 'logo', 'darkblood', 'a', 'través']
Tweet ID: 953 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'ptdrrr', 'rappelle']
Tweet ID: 954 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['gros', 'déchet', 'rafinha', 'a', 'touché', 'plus', 'ballons', 'thiago', 'ça', 'dégoûte']
Tweet ID: 955 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['15', 'minutes', 'libres', 'hui', 'prenez-les', 'écouter', 'cette', 'entrevue']
Tweet ID: 956 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['viens', 'regarder', 'deux', 'suivants', 'font', '50min', 'chacun']
Tweet ID: 957 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'turquie', 'près', '2', '000', 'plaintes', 'injure', 'contre', 'président', 'erdogan', 'examinées', 'justice']
Tweet ID: 958 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['sait', 'mec', 'droite', 'impossible', 'trouver', 'tronche', 'dit', 'trop', 'quelque', 'chose']
Tweet ID: 959 | Score: 0.65 | Label: positif | Mots Sentiment: 1 | Tokens: ['dernier', 'épisode', 'teen', 'wolf', 'trop', 'bien']
Tweet ID: 960 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['nan', 'yavai', 'pas', 'blague']
Tweet ID: 961 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'enrique', 'entre', 'moment', 'plus', 'important', 'saison']
Tweet ID: 962 | Score: 0.70 | Label: positif | Mots Sentiment: 1 | Tokens: ['+', 'jrentre', 'jsuis', 'tremper', 'pas', 'musique', 'vie', 'merde']
Tweet ID: 963 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'voudrais', 'tellement', 'retourner', 'arrière', 'pouvoir', 'éviter', 'toute', 'sorte', 'connerie', 'faite']
