Tweet ID: 1 | Score: 0.30 | Label: positif | Mots Sentiment: 1 | Tokens: ['allez', 'emmène', 'resto', 'zappé', 'telho', 'reste', 'tranquille', 'tn', 'clavier']
Tweet ID: 850 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['camp', 'nano', 'vais', 'écrire', 'corriger', 'auto-publier', 'novella', 'mois', 'voilà']
Tweet ID: 853 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['conseillers', '8', 'mars', '+', 'infos']
Tweet ID: 854 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['si', 'fn', 'fait', 'poubelles', 'extrême', 'droite', 'peut', 'être', 'égouts', 'paris', 'fermer', 'lieu', 'dire', 'ça']
Tweet ID: 855 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['foot', '-', 'fifa', '-', 'salaire', 'blatter', 'connu', 'fin', 'mars']
Tweet ID: 856 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['pense', 'aussi']
Tweet ID: 857 | Score: -0.60 | Label: négatif | Mots Sentiment: 1 | Tokens: ['quand', 'tout', 'monde', 'ts', 'crie', 'oh', 'putain', 'neige', 'là', 'solitude']
Tweet ID: 859 | Score: -0.40 | Label: négatif | Mots Sentiment: 2 | Tokens: ['RT', 'alerte', 'météo', 'risque', 'avalanche', '5', '5', 'montmartre', 'évitez', 'hors', 'piste']
Tweet ID: 860 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'météo', 'a', 'intérêt', 'changer', 'ici', 'mercredi', 'dis']
Tweet ID: 861 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'a', 'ceux', 'font', 'rappel', 'progresse', 'ceux', 'font', 'rabaisser', 'publiquement', 'montrer', 'err…']
Tweet ID: 862 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['merci', 'screen', 'invites', 'prochaine', 'fois', 'faire', 'via', 'forum', 'relaxcube']
Tweet ID: 863 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['raye', 'neil', 'parieur', 'fou', 'p']
Tweet ID: 865 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'temps', 'vraiment', 'fou']
Tweet ID: 866 | Score: -0.70 | Label: négatif | Mots Sentiment: 2 | Tokens: ['RT', 'premier', 'roman', 'juge', 'marc', 'trévidic', 'grosse', 'déception', 'laborieux', 'poussif', '…']
Tweet ID: 867 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['faites', 'gagner', 'concept', 'concours', 'restauration', 'rapide', 'likez', 'logo']
Tweet ID: 868 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'faire', 'tour', 'monde']
Tweet ID: 869 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'video', '-', 'mario', 'vargas', 'llosa', 'donald', 'trump', 'clown', 'démagogique', 'raciste']
Tweet ID: 870 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'breaking', 'news', 'cette', 'averse', 'neige', 'duré', 'aussi', 'longtemps', 'pokémon', 'direct']
Tweet ID: 871 | Score: 0.40 | Label: positif | Mots Sentiment: 1 | Tokens: ['ne', 'prenez', 'pas', 'risque', 'sortir', 'dehors', 'neige', 'pourrait', 'revenir', 'tout', 'moment']
Tweet ID: 872 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'quel', 'but', 'relation', 'si', 'fin', 'ya', 'pas', 'mariage']
Tweet ID: 873 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['journal', 'geek', 'lëkki', 'relance', 'playstation', '140€']
Tweet ID: 874 | Score: 0.50 | Label: positif | Mots Sentiment: 1 | Tokens: ['bien', 'sûr', 'mépris', 'j-l', 'godard']
Tweet ID: 875 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'neige', 'faire', 'oublier', 'loi', 'el', 'khomri', 'sachez-le', 'coup']
Tweet ID: 877 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'a', 'trouvé', 'accessoire', 'mettre', 'vernis', 'facilement', 'indispensable', 'printemps', 'tweexy', 'https…']
Tweet ID: 878 | Score: -1.30 | Label: négatif | Mots Sentiment: 3 | Tokens: ['non', 'respect', 'mdr']
Tweet ID: 879 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'comme', 'disait', 'quelques', 'jours', 'keynote', 'apple', 'avance', 'grand', 'pas', 'toute', 'nouvelle', 'ht…']
Tweet ID: 880 | Score: -0.60 | Label: négatif | Mots Sentiment: 2 | Tokens: ['RT', 'sais', 'pas', 'si', 'bon', 'veux', 'pas', 'touche', 'cœur', 'trop', 'près']
Tweet ID: 881 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'bac', 'va', 'peut-être', 'tomber', 'ciel', 'comme', 'résidu', 'solow']
Tweet ID: 884 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'cast', 'récemment']
Tweet ID: 885 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['quiz', 'hier', 'match', 'granville-om', 'demain', 'vendredi', 'semaine', 'foot', 'vie']
Tweet ID: 887 | Score: 0.65 | Label: positif | Mots Sentiment: 2 | Tokens: ['RT', 'espère', '05×20', 'va', 'être', 'trop', 'bien']
Tweet ID: 888 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'quand', 'ira', 'cours', 'matin', 'soleil', 'manche', 'courte', 'petite', 'veste', 'ça', 'meilleure', 'période']
Tweet ID: 889 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['video', 'a', '60', 'ans', 'royaume', 'chérifien', 'officialisait', 'indépendance', 'via']
Tweet ID: 890 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['video', 'a', '60', 'ans', 'royaume', 'chérifien', 'officialisait', 'indépendance', 'via']
Tweet ID: 891 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['perso', 'trouve', 'poisson', 'rigolo']
Tweet ID: 892 | Score: -0.40 | Label: négatif | Mots Sentiment: 2 | Tokens: ['RT', 'alerte', 'météo', 'risque', 'avalanche', '5', '5', 'montmartre', 'évitez', 'hors', 'piste']
Tweet ID: 893 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['trop', 'hate', 'aller', 'orleans', '26', 'mars']
Tweet ID: 896 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'interdiction', 'exploiter', 'bientôt', 'inscrite', 'code', 'minier', 'https', '…']
Tweet ID: 897 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'jul', 'ça', 'voit', 'a', 'pas', 'temps', 'ortographe', 'plus', 'occupé', '4', '5', 'albums', 'année']
Tweet ID: 898 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'tour', 'qatar', 'dit', 'intéressé', 'idée', 'acheter', 'pavés', 'pluie', 'pimenter', 'prochaine', 'édition', '…']
Tweet ID: 899 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'temps', 'vraiment', 'bipolaire', 'coup', 'a', 'soleil', 'coup', 'neige']
Tweet ID: 900 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['regarder', 'sous', 'lit', 'bc', 'croyais', 'monstre']
Tweet ID: 901 | Score: 0.30 | Label: positif | Mots Sentiment: 3 | Tokens: ['RT', 'premier', 'tombe', 'amoureux', 'a', 'perdu']
Tweet ID: 902 | Score: 0.70 | Label: positif | Mots Sentiment: 4 | Tokens: ['RT', 'aime', 'pas', 'neige', 'nique', 'nègre', 'aime', 'chaleur', 'soleil', 'putain']
Tweet ID: 903 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['eau', 'terre', 'feu', 'air', 'jour', '4', 'éléments', 'vivait', 'harmonie']
Tweet ID: 904 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['ciel', 'éclaircit', 'moment', 'où', 'cd', 'arrête']
Tweet ID: 905 | Score: 0.40 | Label: positif | Mots Sentiment: 1 | Tokens: ['mendy', 'a', 'raison', 'mdr', 'déjà', 'match', 'contre', 'bilbao', '&', 'gt', '&', 'gt', '&', 'gt', '&', 'gt', '&', 'gt', 'tous', 'matchs', 'saison', 'dernière', 'bielsa']
Tweet ID: 906 | Score: 0.60 | Label: positif | Mots Sentiment: 2 | Tokens: ['RT', 'svp', 'seule', 'seule', 'chance', 'voir']
Tweet ID: 907 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'neige', 'paris', 'mars', 'alors', 'faisais', '13', 'degrés', '24', 'décembre', 'vas', 'falloir', 'expliquer']
Tweet ID: 908 | Score: 0.80 | Label: positif | Mots Sentiment: 1 | Tokens: ['félicitations', 'nathalie', 'remporte', '2', 'places', 'jeu-concours', 'proposé', 'mairie']
Tweet ID: 909 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', '2', 'avril']
Tweet ID: 910 | Score: 0.50 | Label: positif | Mots Sentiment: 2 | Tokens: ['RT', 'urgent', 'christophe', 'barbier', 'malade', 'a', 'dit', 'bien', 'nicolas', 'sarkozy', 'matin', 'répétera-t-il', 'a', 'suivre']
Tweet ID: 911 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'follow+rt', 'tenter', 'gagner', 'vanessa', 'paradis']
Tweet ID: 912 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'toute', 'monde', 'regarde', 'neige', 'crois', 'moment', 'faire', 'passer']
Tweet ID: 914 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'booba', 'a', 'juste', 'dit', 'vivement', 'pourvu', 'neige', 'a', 'déréglé', 'climat']
Tweet ID: 916 | Score: 0.85 | Label: positif | Mots Sentiment: 5 | Tokens: ['RT', 'cette', 'fille', 'aime', 'fort', 'plait', 'RT', 'meilleure', 'a', 'jamais', 'pu', 'rencontrer', 'ni', 'voir', '…']
Tweet ID: 917 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'deja', 'majorité', 'viols', 'lieu', 'cadre', 'familial', 'scolaire', 'mythe', 'viol', 'ruelle', 'sombre', 'min…']
Tweet ID: 918 | Score: 0.50 | Label: positif | Mots Sentiment: 2 | Tokens: ['RT', 'bien', 'neige', 'tombe', 'tôt', 'paris', 'ça', 'laisse', 'temps', 'tf1', 'france', '2', 'préparer', 'sujet', '20', 'minutes', '…']
Tweet ID: 919 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'amir', 'vient', 'dévoiler', 'clip', 'cherché', 'déchire', 'via', 'melty_fr']
Tweet ID: 920 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['neige', 'chez', 'tout', 'monde', 'sauf', 'chez']
Tweet ID: 921 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', '1', 'français', '4', 'viol', 'excusable', 'si', 'fille', 'habillée', 'sexy']
Tweet ID: 924 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['meuilleure', 'joueur', 'epicube', 'ne', 'tient', 'pas', 'niveaux', 'kohi', 'badlion', 'sinon', 'pseudos']
Tweet ID: 925 | Score: 0.00 | Label: neutre | Mots Sentiment: 2 | Tokens: ['court', 'tous', 'après', 'temps', 'bien', 'problème']
Tweet ID: 926 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['neige', '93']
Tweet ID: 927 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['manager']
Tweet ID: 928 | Score: 0.80 | Label: positif | Mots Sentiment: 3 | Tokens: ['RT', 'pèrecent', 'dingue', 'ambiance', 'folie']
Tweet ID: 929 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['soleil']
Tweet ID: 930 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'alexandre', 'lacazette', 'ne', 'pas', 'entrainé', 'hui', 'suite', 'douleur', 'genou', 'selon', 'progrès']
Tweet ID: 931 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'booba', 'a', 'juste', 'dit', 'vivement', 'pourvu', 'neige', 'a', 'déréglé', 'climat']
Tweet ID: 933 | Score: 0.80 | Label: positif | Mots Sentiment: 2 | Tokens: ['RT', 'bravo', 'a', 'offert', '10', '000', 'euros', 'saint-gilles']
Tweet ID: 934 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['sylvain', 'bifluorés', '-', 'ver', 'terre']
Tweet ID: 935 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'temps', 'vraiment', 'fou']
Tweet ID: 936 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['allume']
Tweet ID: 937 | Score: -0.30 | Label: négatif | Mots Sentiment: 2 | Tokens: ['RT', 'imaginez', '2016', 'a', 'gens', 'pensent', 'viol', 'pas', 'grave', 'oh', 'wait', 'réalité']
Tweet ID: 938 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['i', 'suffit', 'booba', 'dise', 'vivement', 'pourvu', 'neige', 'déréglé', 'tt', 'météo', 'nationale', 'temp', 'i', 'pa', 'si', 'i', 'doit', 'neiger', 'soleiller']
Tweet ID: 939 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['-', 'economie', 'désormais', 'japon', 'gagne', 'l’argent', 'empruntant', 'tokyo', 'vient', 'première']
Tweet ID: 940 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['faut', 'explique', 'macdo', 'hier', 'grosses', 'barres']
Tweet ID: 941 | Score: -0.82 | Label: négatif | Mots Sentiment: 2 | Tokens: ['gens', 'disent', 'viol', 'admis', 'gens', 'habillent', 'pas', 'assez', 'mdr', 'hâte', 'enfants', 'fassent', 'violer']
Tweet ID: 943 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'booba', 'a', 'juste', 'dit', 'vivement', 'pourvu', 'neige', 'a', 'déréglé', 'climat']
Tweet ID: 944 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['tirage', 'sort', 'jeudi', '17h', 'tirage', 'sort', 'ordre', 'matches', 'rencontre', '1er', 'tour', 'entre', 'f']
Tweet ID: 945 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', '10', '03', 'programme', '1', 'keynote', '26', 'démonstrations', '4', 'workshops', 'thématiques', 'https', '…']
Tweet ID: 946 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'booba', 'a', 'juste', 'dit', 'vivement', 'pourvu', 'neige', 'a', 'déréglé', 'climat']
Tweet ID: 947 | Score: 1.30 | Label: positif | Mots Sentiment: 4 | Tokens: ['RT', 'jamais', '2', 'sans', '3', 'très', 'drôle', 'troisième', 'semaine', 'vacances', 'troisième', 'jour', 'week-end', 'troisième…']
Tweet ID: 949 | Score: 0.80 | Label: positif | Mots Sentiment: 2 | Tokens: ['RT', 'film', 'incroyable', 'beast', 'of', 'no', 'nation']
Tweet ID: 950 | Score: 0.70 | Label: positif | Mots Sentiment: 1 | Tokens: ['jpréfère', 'beau', 'temps']
Tweet ID: 951 | Score: -0.60 | Label: négatif | Mots Sentiment: 1 | Tokens: ['faillit', 'pleurer', 'lisant', 'dois', 'être', 'trop', 'sensible', 'cette', 'société']
Tweet ID: 952 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'pariez', 'combat', 'htt…']
Tweet ID: 953 | Score: 1.10 | Label: positif | Mots Sentiment: 3 | Tokens: ['RT', '05', 'défi', 'fait', 'île', 'reunion', 'où', 'beau', 'temps', 'mdr']
Tweet ID: 954 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['combattre', 'algues', 'bleues', 'fer']
Tweet ID: 955 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'picardie', 'suffit', 'journée', 'faire', 'tour', 'saisons']
Tweet ID: 956 | Score: 0.50 | Label: positif | Mots Sentiment: 2 | Tokens: ['RT', 'bien', 'neige', 'tombe', 'tôt', 'paris', 'ça', 'laisse', 'temps', 'tf1', 'france', '2', 'préparer', 'sujet', '20', 'minutes', '…']
Tweet ID: 957 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'booba', 'a', 'juste', 'dit', 'vivement', 'pourvu', 'neige', 'a', 'déréglé', 'climat']
Tweet ID: 958 | Score: 0.50 | Label: positif | Mots Sentiment: 3 | Tokens: ['RT', 'mdr', 'dis', 'camille', 'dis-toi', '87', '%', 'gens', 'bac', 'rep', 'si', 'jsuis', '17', '%', 'restants', 'ok', 'déjà', 'bac', '…']
Tweet ID: 959 | Score: -0.10 | Label: neutre | Mots Sentiment: 3 | Tokens: ['RT', 'putain', 'vie', 'soleil', 'ça', 'fait', 'bien']
Tweet ID: 960 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'tenues', 'incitent', 'viol', 'fait', 'quand', 'dit', 'fait', 'invente', 'pas', 'fait', 'hein']
Tweet ID: 961 | Score: 0.00 | Label: neutre | Mots Sentiment: 2 | Tokens: ['RT', 'genre', 'fille', 'boude', 'craque', 'bout', 'deux', 'minutes']
Tweet ID: 962 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['prix', 'bouteilles', 'table', 'prix', 'impôt', 'maman']
Tweet ID: 963 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['là', 'tout', 'suite', 'peu', 'envie', 'rouler', 'boule', 'couette', 'tremblant', 'heureusement', 'fauve', 'là']
Tweet ID: 964 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['conseil', 'professeur', 'chaque', 'chose', 'temps', 'william', 'ne', 'crois', 'pas', 'moment', 'utiliser', 'ça…']
Tweet ID: 965 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['christianisme', 'mémoires', 'provence', 'leopold', 'mandic', 'saint', 'reconciliation']
Tweet ID: 966 | Score: 0.65 | Label: positif | Mots Sentiment: 1 | Tokens: ['aime', 'pas', 'temps', 'dehors']
Tweet ID: 967 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['elles', 'déjà', '15', 'trophée', 'quasiment', 'maximum', 'alors', 'dire', 'elles', 'méritent', 'plus', 'pas', 'possible']
Tweet ID: 968 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'si', 'veux', 'progresser', 'foot', 'pck', 'bidon', 'va', 'five', 'point', 'barre', 'a', 'dedans', 'niveau', 'monte', 'vite']
Tweet ID: 969 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['projection', 'débat', 'documentaire', 'poète', 'benjamin', 'péret']
Tweet ID: 970 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'goût', 'lumière', 'céleste']
Tweet ID: 971 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'voudrais', 'sauver', 'tuerai']
Tweet ID: 972 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['tous', 'soirs', 'a', 'camions', 'ups', 'dhl', 'garés', 'devant', 'bureau', 'chez', 'ups', 'uniforme', 'marron', 'caractéristique']
Tweet ID: 973 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'ignore', 'reviendra', 'mdrrrrrr', 'wallah', 'blc']
Tweet ID: 974 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'turfu', 'dehors']
Tweet ID: 975 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'donc', 'demander', 'si', 'tenue', 'lieu', 'responsable', 'question', 'implicite', 'comment', 'fille', 'pu', 'évit…']
Tweet ID: 976 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['raconterais', 'privé', 'tte', 'facon', 'rentre', 'chez', 'a', 'toucher', 'fond']
Tweet ID: 977 | Score: 0.00 | Label: neutre | Mots Sentiment: 3 | Tokens: ['RT', 'nouvelle', 'nudes', 'max', 'RT', 'balance', 'blaze', 'a', '60', 'RT', '200', 'followers']
Tweet ID: 978 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['afp', 'projet', 'réforme', 'pénale', 'députés', 'vif', 'sujet']
Tweet ID: 979 | Score: 0.60 | Label: positif | Mots Sentiment: 1 | Tokens: ['plus', 'grandit', 'plus', 'fière', 'devient', 'plus', 'espère', 'avoir', 'jour', 'chance', 'voir', 'scene']
Tweet ID: 980 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'selon', 'sexta', 'neymar', 'discuterait', 'toujours', 'psg']
Tweet ID: 981 | Score: 0.60 | Label: positif | Mots Sentiment: 1 | Tokens: ['avancée', 'ultralibéralisme', 'passe', 'déstructuration', 'pensée', 'chez', 'citoyen', 'ordinaire', 'a', 'fait', 'confiance', 'démocratie']
Tweet ID: 983 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['urgent', 'si', 'gens', 'font', 'dep', 'match', '12', 'mars', 'a', '17h', 'passe', 'vers', 'rennes', 'moyen', 'ramassage', 'route']
Tweet ID: 984 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['haha', '12', '30', 'découverte', 'p']
Tweet ID: 985 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['conseil', 'sécurité', 'unanime', 'alourdir', 'sanctions', 'contre', 'corée', 'nord']
Tweet ID: 986 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'temps', 'a', 'changé', 'pas', '10min']
Tweet ID: 987 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'quand', 'reçois', 'message', 'personne', 'veux']
Tweet ID: 988 | Score: 0.50 | Label: positif | Mots Sentiment: 2 | Tokens: ['RT', 'bien', 'neige', 'tombe', 'tôt', 'paris', 'ça', 'laisse', 'temps', 'tf1', 'france', '2', 'préparer', 'sujet', '20', 'minutes', '…']
Tweet ID: 989 | Score: 0.50 | Label: positif | Mots Sentiment: 1 | Tokens: ['ptdr', 'dissert', 'hurle', 'protection', 'tiers', 'devant', 'juge', 'contrat', 'envie', 'tirer', 'balle']
Tweet ID: 990 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'nekfeu', '2', 'avril']
Tweet ID: 992 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'bonne', 'grosse', 'teuf', 'vallée', 'cet', 'apres', 'bac', 'hmmmm']
Tweet ID: 994 | Score: 1.00 | Label: positif | Mots Sentiment: 2 | Tokens: ['RT', 'reste', 'toujours', 'extrêmement', 'fidèle', 'amis']
Tweet ID: 995 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['gosses', 'voyez', 'hamas', 'lieu', 'diffamer']
Tweet ID: 996 | Score: -0.30 | Label: négatif | Mots Sentiment: 1 | Tokens: ['non', 'jvoulais', 'surnaturel', 'etc', 'deux', 'autres', 'meufs', 'dmon', 'groupe']
Tweet ID: 998 | Score: 0.00 | Label: neutre | Mots Sentiment: 1 | Tokens: ['RT', 'a', 'prix', 'grec', 'fils', 'chameaux', 'algérien']
Tweet ID: 999 | Score: 0.65 | Label: positif | Mots Sentiment: 1 | Tokens: ['pvm', 'focus', 'dégâts', 'terre', 'feu', 'vraiment', 'sympa', 'amplifier', 'dégâts', 'dpt']
Tweet ID: 1000 | Score: 0.00 | Label: neutre | Mots Sentiment: 0 | Tokens: ['sauf', 'ça', 'arrive', 'tout', 'temps', 'ici', 'mdrrr']
